Date,"Time Block",Type,"Plant Name",PX_Price,VC_Price,"Dispatch Type",Category,Technology,Volume
2025-12-24,00:00-00:15,DC,Tuticorin_BETAMWIND,0,0,Must,OTHER_ISGS_REMC,WIND,17.71
2025-12-24,00:00-00:15,DC,SIMHST2,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,SG,"U.P Solar",250,0,Must,STATE_SOLAR,SOLAR,0.32
2025-12-24,00:00-00:15,DC,UPPCL,0,0,Must,RTM,OTHER,0.00
2025-12-24,00:00-00:15,SG,KAWAS_NAPM,14868.989793793,14258,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,SG,CPP,0,0,Must,CPP,CPP,719.23
2025-12-24,00:00-00:15,DC,"PRAYAGRAJ SUPERCRITICAL TPP BARA",3208.0665151828,2864,Merit,IPP,THERMAL,1118.36
2025-12-24,00:00-00:15,SG,KAPS_34,5212.6681941262,4986,Must,CENTRAL_ISGS,NUCLEAR,2.91
2025-12-24,00:00-00:15,DC,RPL_SECI_II_RE,0,0,Must,OTHER_ISGS_REMC,WIND,42.80
2025-12-24,00:00-00:15,DC,UNCHAHAR3,4308.6898562799,4118,Merit,CENTRAL_ISGS,THERMAL,59.80
2025-12-24,00:00-00:15,DC,RENEW_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,DC,CHAMERA3,2491.3601333056,2373,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,DC,"KHARA HYDEL",868.67382772155,599,Must,UPJVNL,HYDRO,28.00
2025-12-24,00:00-00:15,DC,KAWAS_CRF,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,SG,"Bajaj Energy Private Ltd Unit Maqsoodapur",4474.3338153274,4090,Merit,IPP,THERMAL,22.34
2025-12-24,00:00-00:15,SG,KISHANGANGA,2989.1730889398,2851,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,SG,MBMP,3116.2299520933,2973,Merit,GNA,THERMAL,89.26
2025-12-24,00:00-00:15,SG,SINGRAULI_HYDRO,5689.6521558009,5444,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,DC,ROSA-II,3924.8605659988,3558,Merit,IPP,THERMAL,549.00
2025-12-24,00:00-00:15,DC,RAJ_SOLAR,0,0,Must,GNA,SOLAR,0.00
2025-12-24,00:00-00:15,SG,DADRI_CRF,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,SG,SALAL,2240.3707560925,2132,Must,CENTRAL_ISGS,HYDRO,1.33
2025-12-24,00:00-00:15,DC,UNCHAHAR2,4348.2649448032,4156,Merit,CENTRAL_ISGS,THERMAL,121.22
2025-12-24,00:00-00:15,DC,DULHASTI,3275.5717558842,3126,Must,CENTRAL_ISGS,HYDRO,7.19
2025-12-24,00:00-00:15,SG,OI_IPP,0,0,Must,IPP,OTHER,2000.00
2025-12-24,00:00-00:15,DC,KAWAS-zLIQ,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,W1RL_DAYAPAR_BHUJ_W,0,0,Must,OTHER_ISGS_REMC,WIND,14.00
2025-12-24,00:00-00:15,DC,SINGRAULI,2297.6504894814,2187,Merit,CENTRAL_ISGS,THERMAL,653.16
2025-12-24,00:00-00:15,SG,W2RPL_DAYAPAR_BHUJ_W,0,0,Must,OTHER_ISGS_REMC,WIND,10.00
2025-12-24,00:00-00:15,DC,KSTPS12,1686.3195167673,1600,Merit,CENTRAL_ISGS,THERMAL,2.59
2025-12-24,00:00-00:15,DC,DADRI_RF,13355.763382629,12805,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,AURAIYA_SOLAR,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,SG,PARICHHA-C,4337.5852096674,3957.6,Merit,UPRVUNL,THERMAL,250.26
2025-12-24,00:00-00:15,SG,TEHRI,2520.520724849,2401,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,DC,KHSTPP_II,3215.1676734014,3068,Merit,CENTRAL_ISGS,THERMAL,236.52
2025-12-24,00:00-00:15,DC,"Panki Thermal Extension Project 1X660",3596.6225986366,3240.2,Merit,UPRVUNL,THERMAL,350.00
2025-12-24,00:00-00:15,DC,OKWPL_RE,0,0,Must,OTHER_ISGS_REMC,WIND,48.14
2025-12-24,00:00-00:15,SG,ANPARA-B,2771.4831646354,2441.3,Merit,UPRVUNL,THERMAL,460.00
2025-12-24,00:00-00:15,DC,MTOA_OPEN,0,0,Must,OPEN_ACCESS_USER,OTHER,0.00
2025-12-24,00:00-00:15,SG,Tuticorin_Mytrah,0,0,Must,OTHER_ISGS_REMC,WIND,14.00
2025-12-24,00:00-00:15,SG,OBRA-B,4524.0136335468,4138.1,Merit,UPRVUNL,THERMAL,397.32
2025-12-24,00:00-00:15,SG,KHARGONE,4046.2445323891,3866,Merit,CENTRAL_ISGS,THERMAL,2.37
2025-12-24,00:00-00:15,SG,RENEW_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,DC,KAWAS_NAPM,14868.989793793,14258,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,RIHAND2,2148.7231826703,2044,Merit,CENTRAL_ISGS,THERMAL,294.70
2025-12-24,00:00-00:15,DC,KAPS_34,5212.6681941262,4986,Must,CENTRAL_ISGS,NUCLEAR,3.03
2025-12-24,00:00-00:15,SG,URI2,3589.048114976,3427,Must,CENTRAL_ISGS,HYDRO,14.19
2025-12-24,00:00-00:15,DC,OI_IPP,0,0,Must,IPP,OTHER,2000.00
2025-12-24,00:00-00:15,SG,Bilateral_GNA,0,0,Must,GNA,OTHER,-384.54
2025-12-24,00:00-00:15,SG,VISHNU-PRAYAG,1361.960338773,1076.6,Must,IPP,HYDRO,53.00
2025-12-24,00:00-00:15,SG,PVG_AdaniKANine,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,DC,UPPCL,0,0,Must,RTM,OTHER,-62.12
2025-12-24,00:00-00:15,SG,AURAIYA_SOLAR,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,SG,"Bajaj Energy Private Ltd Unit Kundarkhi",4415.4616814708,4033,Merit,IPP,THERMAL,44.68
2025-12-24,00:00-00:15,SG,MAPS,0,0,Must,CENTRAL_ISGS,NUCLEAR,0.00
2025-12-24,00:00-00:15,DC,SIPAT2,1697.7754634451,1611,Merit,CENTRAL_ISGS,THERMAL,1.57
2025-12-24,00:00-00:15,DC,URI,1766.5111435118,1677,Must,CENTRAL_ISGS,HYDRO,9.02
2025-12-24,00:00-00:15,SG,OEPL,0,0,Must,OTHER_ISGS_REMC,WIND,30.00
2025-12-24,00:00-00:15,SG,IWISL,0,0,Must,OTHER_ISGS_REMC,WIND,0.00
2025-12-24,00:00-00:15,DC,TAPS_II,3882.7369298063,3709,Must,CENTRAL_ISGS,NUCLEAR,0.75
2025-12-24,00:00-00:15,SG,AWEK1L,0,0,Must,OTHER_ISGS_REMC,WIND,26.40
2025-12-24,00:00-00:15,SG,GANDHAR-ComGas,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,GBHHPL,0,0,Must,GNA,HYDRO,57.94
2025-12-24,00:00-00:15,SG,IWISL,0,0,Must,OTHER_ISGS_REMC,WIND,0.00
2025-12-24,00:00-00:15,DC,MBMP,3116.2299520933,2973,Merit,GNA,THERMAL,160.49
2025-12-24,00:00-00:15,DC,KUDGI,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,SG,UPPCL,0,0,Must,RTM,OTHER,0.00
2025-12-24,00:00-00:15,DC,DAM,0,0,Must,DAM,OTHER,0.00
2025-12-24,00:00-00:15,SG,SIPAT2,1697.7754634451,1611,Merit,CENTRAL_ISGS,THERMAL,0.83
2025-12-24,00:00-00:15,DC,NTPL,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,DC,UPPCL,0,0,Must,RTM,OTHER,0.00
2025-12-24,00:00-00:15,DC,OEPL,0,0,Must,OTHER_ISGS_REMC,WIND,30.00
2025-12-24,00:00-00:15,DC,AWEMP1PL_PTNGR_IDR_W,0,0,Must,OTHER_ISGS_REMC,WIND,38.06
2025-12-24,00:00-00:15,SG,VSTPS4,2503.8575296813,2385,Merit,CENTRAL_ISGS,THERMAL,0.99
2025-12-24,00:00-00:15,SG,SBEFPL_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,SG,RIHAND3,2126.8527390127,2023,Merit,CENTRAL_ISGS,THERMAL,83.82
2025-12-24,00:00-00:15,DC,TANDA,250,0,Merit,IPP,THERMAL,0.00
2025-12-24,00:00-00:15,SG,RPL_SECI_II_RE,0,0,Must,OTHER_ISGS_REMC,WIND,42.80
2025-12-24,00:00-00:15,SG,POWERICA,0,0,Must,OTHER_ISGS_REMC,WIND,18.00
2025-12-24,00:00-00:15,DC,UNCHAHAR1,3949.389710477,3773,Merit,CENTRAL_ISGS,THERMAL,226.99
2025-12-24,00:00-00:15,DC,GDAM_PXI,0,0,Must,GDAM,OTHER,0.00
2025-12-24,00:00-00:15,DC,JHAJJAR,4671.1143511768,4466,Merit,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,SG,NLCEXP,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,DC,RAMPUR,2483.0285357217,2365,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,DC,AWEKFL,0,0,Must,OTHER_ISGS_REMC,WIND,38.00
2025-12-24,00:00-00:15,SG,KHSTPP_II,3215.1676734014,3068,Merit,CENTRAL_ISGS,THERMAL,124.91
2025-12-24,00:00-00:15,SG,MOUDA1,3452.6182045407,3296,Merit,CENTRAL_ISGS,GAS,1.23
2025-12-24,00:00-00:15,SG,NJPC,1532.1849614664,1452,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,DC,DHAULIGNGA,1769.6354926057,1680,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,SG,"PRAYAGRAJ SUPERCRITICAL TPP BARA",3208.0665151828,2864,Merit,IPP,THERMAL,677.00
2025-12-24,00:00-00:15,SG,VSTPS5,2576.7590085399,2455,Merit,CENTRAL_ISGS,THERMAL,0.50
2025-12-24,00:00-00:15,SG,KAWAS_APM,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,VSTPS1,2652.7848364924,2528,Merit,CENTRAL_ISGS,THERMAL,1.86
2025-12-24,00:00-00:15,DC,PGLR_SREPL,0,0,Must,OTHER_ISGS_REMC,WIND,65.00
2025-12-24,00:00-00:15,SG,KAWAS_CRF,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,MBMP,3116.2299520933,2973,Merit,GNA,THERMAL,182.32
2025-12-24,00:00-00:15,DC,DADRI_CRF,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,RAJGHAT_HY_MPSEB,0,0,Must,GNA,HYDRO,0.00
2025-12-24,00:00-00:15,DC,DHARIWAL,0,0,Must,GNA,THERMAL,164.13
2025-12-24,00:00-00:15,DC,HARDUAGANJ,6262.9105556703,5821.7,Merit,UPRVUNL,THERMAL,0.00
2025-12-24,00:00-00:15,SG,KHURJA_STPP,2167.4692772339,2062,Merit,CENTRAL_ISGS,THERMAL,242.50
2025-12-24,00:00-00:15,DC,REMC_OPEN,0,0,Must,OPEN_ACCESS_USER,OTHER,36.31
2025-12-24,00:00-00:15,DC,STOA_SELL,0,0,Must,STOA,STOA,0.00
2025-12-24,00:00-00:15,SG,"NUPPL firm power ",3998.1925222062,3629,Merit,CENTRAL_ISGS,THERMAL,307.48
2025-12-24,00:00-00:15,SG,OKWPL_RE,0,0,Must,OTHER_ISGS_REMC,WIND,48.14
2025-12-24,00:00-00:15,DC,RIHAND1,2162.262028744,2057,Merit,CENTRAL_ISGS,THERMAL,314.89
2025-12-24,00:00-00:15,SG,CSP_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,SG,VSTPS1,2652.7848364924,2528,Merit,CENTRAL_ISGS,THERMAL,1.01
2025-12-24,00:00-00:15,DC,FSTPP_I_II,3985.8404499063,3808,Merit,CENTRAL_ISGS,THERMAL,31.12
2025-12-24,00:00-00:15,SG,Teesta_III,3384.923974172,3231,Must,GNA,HYDRO,0.00
2025-12-24,00:00-00:15,SG,KGSU1AND2,0,0,Must,CENTRAL_ISGS,NUCLEAR,0.00
2025-12-24,00:00-00:15,DC,DADRI_GF,2449.7021453864,2333,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,SG,CHAMERA1,1462.4078317017,1385,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,DC,PARICHHA-C,4337.5852096674,3957.6,Merit,UPRVUNL,THERMAL,455.00
2025-12-24,00:00-00:15,SG,URI,1766.5111435118,1677,Must,CENTRAL_ISGS,HYDRO,8.66
2025-12-24,00:00-00:15,DC,BRBCL,0,0,Must,CENTRAL_ISGS,THERMAL,56.25
2025-12-24,00:00-00:15,DC,"U.P Solar",250,0,Must,STATE_SOLAR,SOLAR,0.32
2025-12-24,00:00-00:15,SG,DAM,0,0,Must,DAM,OTHER,-1007.77
2025-12-24,00:00-00:15,DC,AURY_RF,12702.774421995,12178,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,SG,GDAM_PXI,0,0,Must,GDAM,OTHER,0.00
2025-12-24,00:00-00:15,SG,DADRIT,4817.958758592,4607,Merit,CENTRAL_ISGS,THERMAL,51.58
2025-12-24,00:00-00:15,SG,KOTESHWR,3425.5405123933,3270,Must,CENTRAL_ISGS,HYDRO,33.50
2025-12-24,00:00-00:15,SG,AURY_RF,12702.774421995,12178,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,AURY_GF,2487.1943345136,2369,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,DADRIT,4817.958758592,4607,Merit,CENTRAL_ISGS,THERMAL,76.86
2025-12-24,00:00-00:15,SG,SOLAPUR,5189.7563007707,4964,Merit,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,DC,SIPAT1,1652.993126432,1568,Merit,CENTRAL_ISGS,THERMAL,3.71
2025-12-24,00:00-00:15,SG,IEXL,0,0,Must,TAM,PX,0.00
2025-12-24,00:00-00:15,DC,KHARGONE,4046.2445323891,3866,Merit,CENTRAL_ISGS,THERMAL,2.47
2025-12-24,00:00-00:15,DC,CSP_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,DC,KOLDAM,1637.3713809623,1553,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,DC,"Bajaj Energy Private Ltd Unit Maqsoodapur",4474.3338153274,4090,Merit,IPP,THERMAL,40.61
2025-12-24,00:00-00:15,DC,IWISL,0,0,Must,OTHER_ISGS_REMC,WIND,0.00
2025-12-24,00:00-00:15,DC,PVG_AdaniKANine,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,DC,AWEK1L,0,0,Must,OTHER_ISGS_REMC,WIND,19.79
2025-12-24,00:00-00:15,SG,STOA_SELL,0,0,Must,STOA,STOA,0.00
2025-12-24,00:00-00:15,SG,"Bajaj Energy Private Ltd Unit Khambarkhera",4464.0053707912,4080,Merit,IPP,THERMAL,44.68
2025-12-24,00:00-00:15,SG,RKM_POWER,2805.8779420954,2675,Merit,GNA,THERMAL,184.76
2025-12-24,00:00-00:15,SG,"Harduaganj 1X660 MW UPRVUNL",4523.49721132,4137.6,Merit,UPRVUNL,THERMAL,335.23
2025-12-24,00:00-00:15,SG,Teesta_III,3384.923974172,3231,Must,GNA,HYDRO,0.00
2025-12-24,00:00-00:15,SG,KKNPPU1,0,0,Must,CENTRAL_ISGS,NUCLEAR,0.00
2025-12-24,00:00-00:15,SG,RAJGHAT_HY_MPSEB,0,0,Must,GNA,HYDRO,0.00
2025-12-24,00:00-00:15,DC,"Bajaj Energy Private Ltd Unit Kundarkhi",4415.4616814708,4033,Merit,IPP,THERMAL,81.22
2025-12-24,00:00-00:15,DC,GANDHAR_APM,0,0,Must,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,KAPS,4129.5605082275,3946,Must,CENTRAL_ISGS,NUCLEAR,0.59
2025-12-24,00:00-00:15,DC,AGEMPL,0,0,Must,CENTRAL_ISGS,WIND,0.00
2025-12-24,00:00-00:15,SG,UPPCL,0,0,Must,RTM,OTHER,0.00
2025-12-24,00:00-00:15,DC,MOUDA1,3452.6182045407,3296,Merit,CENTRAL_ISGS,GAS,1.37
2025-12-24,00:00-00:15,DC,"NUPPL firm power ",3998.1925222062,3629,Merit,CENTRAL_ISGS,THERMAL,582.33
2025-12-24,00:00-00:15,SG,"KHARA HYDEL",868.67382772155,599,Must,UPJVNL,HYDRO,28.00
2025-12-24,00:00-00:15,SG,FSTPP_I_II,3985.8404499063,3808,Merit,CENTRAL_ISGS,THERMAL,29.88
2025-12-24,00:00-00:15,DC,AWEMP1PL_PTNGR_IDR_W,0,0,Must,OTHER_ISGS_REMC,WIND,6.94
2025-12-24,00:00-00:15,SG,AWEMP1PL_PTNGR_IDR_W,0,0,Must,OTHER_ISGS_REMC,WIND,38.06
2025-12-24,00:00-00:15,SG,APIPL,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,SG,BSIUL,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,SG,SASAN,1615.5009373047,1532,Merit,CENTRAL_ISGS,THERMAL,163.82
2025-12-24,00:00-00:15,DC,VISHNU-PRAYAG,1361.960338773,1076.6,Must,IPP,HYDRO,53.00
2025-12-24,00:00-00:15,DC,BSIUL,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,DC,AURY_CRF,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,GDAM_IEX,0,0,Must,GDAM,OTHER,-9.68
2025-12-24,00:00-00:15,SG,DHARIWAL,0,0,Must,GNA,THERMAL,164.13
2025-12-24,00:00-00:15,SG,"Bajaj Energy Private Ltd Unit Berkhera",4442.315637265,4059,Merit,IPP,THERMAL,44.68
2025-12-24,00:00-00:15,SG,ANTA_GF,2466.3653405541,2349,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,UNCHAHAR4,4066.0320766507,3885,Merit,CENTRAL_ISGS,THERMAL,215.67
2025-12-24,00:00-00:15,DC,NLCEXP,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,SG,REMC_OPEN,0,0,Must,OPEN_ACCESS_USER,OTHER,36.31
2025-12-24,00:00-00:15,DC,W2RPL_DAYAPAR_BHUJ_W,0,0,Must,OTHER_ISGS_REMC,WIND,10.00
2025-12-24,00:00-00:15,SG,NLCIIST1,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,DC,RKM_POWER,2805.8779420954,2675,Merit,GNA,THERMAL,335.93
2025-12-24,00:00-00:15,SG,KGSU3AND4,0,0,Must,CENTRAL_ISGS,NUCLEAR,0.00
2025-12-24,00:00-00:15,DC,KHURJA_STPP,2167.4692772339,2062,Merit,CENTRAL_ISGS,THERMAL,796.40
2025-12-24,00:00-00:15,DC,VSTPS3,2530.9352218288,2411,Merit,CENTRAL_ISGS,THERMAL,1.56
2025-12-24,00:00-00:15,DC,KISHANGANGA,2989.1730889398,2851,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,DC,KAWAS_LF,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,SG,UNCHAHAR1,3949.389710477,3773,Merit,CENTRAL_ISGS,THERMAL,121.82
2025-12-24,00:00-00:15,DC,DADRI_LF,11840.454072068,11350,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,STOA_BUY,0,0,Must,STOA,STOA,0.00
2025-12-24,00:00-00:15,SG,SIMHST2,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,DC,PARBATI3,1704.024161633,1617,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,DC,"MATATILA HYDEL",663.13778145011,400,Must,UPJVNL,HYDRO,7.00
2025-12-24,00:00-00:15,DC,KAWAS_RLNG,10896.900645699,10444,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,SG,UNCHAHAR3,4308.6898562799,4118,Merit,CENTRAL_ISGS,THERMAL,42.55
2025-12-24,00:00-00:15,SG,DAM,0,0,Must,DAM,OTHER,0.00
2025-12-24,00:00-00:15,SG,"ALAKNANDA HYDRO POWER COMPANY Ltd.",3442.5222061558,3091,Must,IPP,HYDRO,72.00
2025-12-24,00:00-00:15,DC,GANDHAR_NAPM,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,SG,KHSTPP_I,3421.3747136013,3266,Merit,CENTRAL_ISGS,THERMAL,36.81
2025-12-24,00:00-00:15,SG,NPGC,2992.2974380337,2854,Merit,CENTRAL_ISGS,THERMAL,75.23
2025-12-24,00:00-00:15,SG,"Meja Urja Nigam Pvt Ltd",3600.5474075604,3244,Merit,IPP,THERMAL,487.94
2025-12-24,00:00-00:15,SG,KAWAS_LF,0,0,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,SG,CHAMERA3,2491.3601333056,2373,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,SG,GANDHAR_APM,0,0,Must,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,TEHRI,2520.520724849,2401,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,DC,CSP_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,DC,SOLAPUR,5189.7563007707,4964,Merit,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,DC,KWHEP,1252.0349927099,1183,Must,GNA,HYDRO,0.00
2025-12-24,00:00-00:15,DC,KKNPPU2,0,0,Must,CENTRAL_ISGS,NUCLEAR,0.00
2025-12-24,00:00-00:15,DC,GDAM_HPX,0,0,Must,GDAM,OTHER,0.00
2025-12-24,00:00-00:15,SG,"RIHAND HYDEL",1117.5893410452,840,Must,UPJVNL,HYDRO,50.00
2025-12-24,00:00-00:15,SG,CSP_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,SG,RSTPSU1TO6,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,SG,ANPARA-A,3045.8066515183,2706.9,Merit,UPRVUNL,THERMAL,403.54
2025-12-24,00:00-00:15,DC,ANTA_LF,12847.535930015,12317,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,"URS TOTAL",0,0,Must,URS,OTHER,0.00
2025-12-24,00:00-00:15,SG,AWEK1L,0,0,Must,OTHER_ISGS_REMC,WIND,19.79
2025-12-24,00:00-00:15,DC,"OBRA C",3432.5036149556,3081.3,Merit,UPRVUNL,THERMAL,1237.50
2025-12-24,00:00-00:15,DC,RAPPB,3847.327640075,3675,Must,CENTRAL_ISGS,NUCLEAR,33.96
2025-12-24,00:00-00:15,SG,TGNA_OPEN,0,0,Must,OPEN_ACCESS_USER,OTHER,0.00
2025-12-24,00:00-00:15,SG,VSTPS2,2550.7227660904,2430,Merit,CENTRAL_ISGS,THERMAL,0.41
2025-12-24,00:00-00:15,SG,DULHASTI,3275.5717558842,3126,Must,CENTRAL_ISGS,HYDRO,6.90
2025-12-24,00:00-00:15,DC,PXIL,0,0,Must,TAM,PX,0.00
2025-12-24,00:00-00:15,DC,TRN_ENERGY,2513.2305769631,2394,Merit,GNA,THERMAL,374.32
2025-12-24,00:00-00:15,SG,RIHAND2,2148.7231826703,2044,Merit,CENTRAL_ISGS,THERMAL,155.63
2025-12-24,00:00-00:15,DC,"OBRA HYDEL",1270.4503201818,988,Must,UPJVNL,HYDRO,25.00
2025-12-24,00:00-00:15,SG,CHAMERA2,1534.2678608623,1454,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,DC,DAM,0,0,Must,DAM,OTHER,0.00
2025-12-24,00:00-00:15,SG,SINGRAULI,2297.6504894814,2187,Merit,CENTRAL_ISGS,THERMAL,348.99
2025-12-24,00:00-00:15,DC,KHSTPP_I,3421.3747136013,3266,Merit,CENTRAL_ISGS,THERMAL,69.71
2025-12-24,00:00-00:15,SG,ANTA_RF,13436.996459071,12883,Merit,CENTRAL_ISGS,GAS,0.00
2025-12-24,00:00-00:15,DC,"RIHAND HYDEL",1117.5893410452,840,Must,UPJVNL,HYDRO,50.00
2025-12-24,00:00-00:15,DC,SBEFPL_Bhadla,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,DC,Bilateral_TGNA,0,0,Must,TGNA,OTHER,-10.38
2025-12-24,00:00-00:15,SG,KUDGI,0,0,Must,CENTRAL_ISGS,THERMAL,0.00
2025-12-24,00:00-00:15,DC,SBGPAVAGADA,0,0,Must,OTHER_ISGS_REMC,SOLAR,0.00
2025-12-24,00:00-00:15,SG,"MATATILA HYDEL",663.13778145011,400,Must,UPJVNL,HYDRO,7.00
2025-12-24,00:00-00:15,DC,Tuticorin_Mytrah,0,0,Must,OTHER_ISGS_REMC,WIND,14.00
2025-12-24,00:00-00:15,SG,ROSA-I,3682.1421193968,3323,Merit,IPP,THERMAL,301.96
2025-12-24,00:00-00:15,DC,RIHAND3,2126.8527390127,2023,Merit,CENTRAL_ISGS,THERMAL,154.92
2025-12-24,00:00-00:15,SG,KSK_MAHANADI,4540.9331389294,4341,Merit,GNA,THERMAL,527.89
2025-12-24,00:00-00:15,DC,"Meja Urja Nigam Pvt Ltd",3600.5474075604,3244,Merit,IPP,THERMAL,972.54
2025-12-24,00:00-00:15,SG,Tuticorin_BETAMWIND,0,0,Must,OTHER_ISGS_REMC,WIND,17.71
2025-12-24,00:00-00:15,DC,RAJGHAT_HY_MPSEB,0,0,Must,GNA,HYDRO,0.00
2025-12-24,00:00-00:15,SG,HARDUAGANJ,6262.9105556703,5821.7,Merit,UPRVUNL,THERMAL,0.00
2025-12-24,00:00-00:15,SG,LARA,1495.7342220371,1417,Merit,CENTRAL_ISGS,THERMAL,1.57
2025-12-24,00:00-00:15,DC,SEWA2,2816.2924390752,2685,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,SG,UNCHAHAR2,4348.2649448032,4156,Merit,CENTRAL_ISGS,THERMAL,83.15
2025-12-24,00:00-00:15,DC,NJPC,1532.1849614664,1452,Must,CENTRAL_ISGS,HYDRO,0.00
2025-12-24,00:00-00:15,DC,"Bajaj Energy Private Ltd Unit Khambarkhera",4464.0053707912,4080,Merit,IPP,THERMAL,81.22
2025-12-24,00:00-00:15,SG,VSTPS3,2530.9352218288,2411,Merit,CENTRAL_ISGS,THERMAL,0.83
